iteration,effect_pp,in_95_ci,favours_treatment
4495,-1.0439210836575148,1,0
4496,-0.9217964192538036,1,0
4497,-0.9291286734856324,1,0
4498,-0.8277725081703491,1,0
4499,-0.7051434073375051,1,0
4500,-0.9344178052633434,1,0
4501,-1.1637429566643542,1,0
4502,-0.6925742501948606,1,0
4503,-0.81884933904664,1,0
4504,-1.0227779826113281,1,0
4505,-0.5061680963950127,1,0
4506,-1.3040229063416897,1,0
4507,-1.0695772604365883,1,0
4508,-0.7809090508052619,1,0
4509,-0.8371090820540578,1,0
4510,-0.6464360953994192,1,0
4511,-0.9255468650065268,1,0
4512,-0.5326645087587373,1,0
4513,-0.434903577987214,1,0
4514,-0.7364125643768732,1,0
4515,-1.052805449978983,1,0
4516,-0.6742771797769248,1,0
4517,-0.45443038740393127,1,0
4518,-1.3832539498818268,0,0
4519,-0.6315909989892093,1,0
4520,-0.6573113553081128,1,0
4521,-0.612943227959381,1,0
4522,-0.9231545173322392,1,0
4523,-1.585551400360674,0,0
4524,-0.6145983223910911,1,0
4525,-0.953064100901449,1,0
4526,-0.6720012405093595,1,0
4527,-0.9251454109194618,1,0
4528,-0.945293065172037,1,0
4529,-0.8918346068176985,1,0
4530,-0.9324134856114635,1,0
4531,-0.8243324848355549,1,0
4532,-0.5878556671492674,1,0
4533,-0.5163449058633696,1,0
4534,-0.37583213937258386,1,0
4535,-0.47962093055611554,1,0
4536,-0.8271516633344939,1,0
4537,-1.0780467466063426,1,0
4538,-0.9280033922206415,1,0
4539,-0.9170505267074663,1,0
4540,-1.4754675553246055,0,0
4541,-0.7470415814074677,1,0
4542,-1.1491948566074162,1,0
4543,-0.011438564467464163,0,0
4544,-0.7778436294282209,1,0
4545,-0.8020387257867939,1,0
4546,-0.7487996581812484,1,0
4547,-1.0331488060908889,1,0
4548,-1.0898532737688176,1,0
4549,-0.6952904463517318,1,0
4550,-0.7775197809456402,1,0
4551,-0.8209446903676532,1,0
4552,-1.0031869936547837,1,0
4553,-0.5491393228630681,1,0
4554,-0.6575695488591465,1,0
4555,-0.8603072562272968,1,0
4556,-0.8616668296974522,1,0
4557,-1.2905224819452639,1,0
4558,-1.1027194272647367,1,0
4559,-0.33485328188347374,1,0
4560,-1.2075156159148142,1,0
4561,-0.5474976544960153,1,0
4562,-0.6701252799371366,1,0
4563,-1.1551690127608094,1,0
4564,-0.7794867731869992,1,0
4565,-0.9529864952969674,1,0
4566,-0.4409419136804371,1,0
4567,-1.0566962054842977,1,0
4568,-0.8449189205857133,1,0
4569,-0.9731983290893698,1,0
4570,-0.7740812330025632,1,0
4571,-1.239611582474176,1,0
4572,-0.9442453895115277,1,0
4573,-0.8408461017421265,1,0
4574,-1.0725770268820796,1,0
4575,-0.8818771880981319,1,0
4576,-1.130599314444483,1,0
4577,-1.045265755671293,1,0
4578,-0.5492423052051387,1,0
4579,-0.9853287047344284,1,0
4580,-0.20718129215102077,0,0
4581,-0.5886063464564995,1,0
4582,-0.2737775236169637,0,0
4583,-0.7280714372867786,1,0
4584,-1.06234798854683,1,0
4585,-0.9386070325136497,1,0
4586,-1.086180433620576,1,0
4587,-0.5015788904493612,1,0
4588,-0.8176091247666495,1,0
4589,-0.8426698334474569,1,0
4590,-0.7975122239892496,1,0
4591,-1.2421083878822543,1,0
4592,-0.6285255776121712,1,0
4593,-1.2140732894935446,1,0
4594,-0.9220546128048346,1,0
4595,-0.9613276223870648,1,0
4596,-0.6637377190237465,1,0
4597,-0.889506438683238,1,0
4598,-1.006122580560445,1,0
4599,-1.0823150548528504,1,0
4600,-0.42385968080490277,1,0
4601,-0.8257159596515767,1,0
4602,-0.8761089966288771,1,0
4603,-0.6134730411261002,1,0
4604,-1.3591737865382618,0,0
4605,-0.3772558923825692,1,0
4606,-0.5073456065268961,1,0
4607,-0.3947515300180976,1,0
4608,-0.8651695571803564,1,0
4609,-0.6830958911668433,1,0
4610,-1.106805672172975,1,0
4611,-0.7051434073375051,1,0
4612,-0.8905794910813308,1,0
4613,-0.20071465024142643,0,0
4614,-0.6911907753788388,1,0
4615,-0.7445716281286985,1,0
4616,-0.7287698877271154,1,0
4617,-0.6116507848124952,1,0
4618,-0.7222256402130395,1,0
4619,-0.8139482352913396,1,0
4620,-1.2696898033170063,1,0
4621,-0.6068526633992655,1,0
4622,-1.4025464670933796,0,0
4623,-0.9519388196364609,1,0
4624,-0.9187578500060717,1,0
4625,-0.921602405242597,1,0
4626,-1.025092724681134,1,0
4627,-0.6951218090781142,1,0
4628,-0.9558325259252126,1,0
4629,-1.2744491219279952,1,0
4630,-0.7683652704002036,1,0
4631,-0.9237753621680944,1,0
4632,-0.8680797673484314,1,0
4633,-0.9480346380664945,1,0
4634,-0.4782106036107847,1,0
4635,-0.8662172328408629,1,0
4636,-0.9838930010515112,1,0
4637,-1.3222946000220421,1,0
4638,-0.583860453910165,1,0
4639,-0.5117288477884091,1,0
4640,-0.5176776272042161,1,0
4641,-0.5371134049518,1,0
4642,-0.9246155977527426,1,0
4643,-0.43421707821980904,1,0
4644,-0.14381764394401086,0,0
4645,-1.5561208764830081,0,0
4646,-1.1495575078922404,1,0
4647,-0.7247090195564659,1,0
4648,-0.8049862633653898,1,0
4649,-1.0790033905977103,1,0
4650,-0.8386865708812863,1,0
4651,-1.2822470097867162,1,0
4652,-1.021561669677204,1,0
4653,-0.7000229128334146,1,0
4654,-0.7832760217419632,1,0
4655,-0.9322194716002596,1,0
4656,-0.5804338566400224,1,0
4657,-0.6092062082713096,1,0
4658,-0.8852649825660364,1,0
4659,-1.0458731744424965,1,0
4660,-0.4246103601121348,1,0
4661,-0.9469735363413306,1,0
4662,-0.8985325901490149,1,0
4663,-1.0183813152851606,1,0
4664,-0.7455416981847207,1,0
4665,-0.8935285040516466,1,0
4666,-0.8733942758637286,1,0
4667,-0.6986260119527382,1,0
4668,-0.6700745264619612,1,0
4669,-1.0057733553402755,1,0
4670,-0.5905330605038978,1,0
4671,-0.419748059159078,1,0
4672,-0.5754163444779997,1,0
4673,-0.8100948071965486,1,0
4674,-1.0742709241160302,1,0
4675,-1.3314371598945467,1,0
4676,-0.59372684096059,1,0
4677,-0.5296125134463509,1,0
4678,-0.6508193366609322,1,0
4679,-0.8016506977643834,1,0
4680,-0.3206544070467082,0,0
4681,-1.0845895187286985,1,0
4682,-0.9070796819232507,1,0
4683,-1.1454324601817611,1,0
4684,-0.6657927921507989,1,0
4685,-0.8450353289924356,1,0
4686,-0.7568049861158277,1,0
4687,-0.8416087317222931,1,0
4688,-0.8584327710467937,1,0
4689,-0.6404082349874107,1,0
4690,-0.9439737698958395,1,0
4691,-0.9979232386146619,1,0
4692,-0.9814230477727393,1,0
4693,-1.2675825013230586,1,0
4694,-0.4509381352022418,1,0
4695,-0.7460192824845502,1,0
4696,-0.7667489787707343,1,0
4697,-0.8489409859541219,1,0
4698,-0.4887888671662066,1,0
4699,-1.2035592054779527,1,0
4700,-1.4016032491666608,0,0
4701,-0.8236340343952181,1,0
4702,-0.7943184435325545,1,0
4703,-1.021381081730652,1,0
4704,-1.2201235758596995,1,0
4705,-0.9328791192383556,1,0
4706,-0.8577596973440432,1,0
4707,-1.0220541554334024,1,0
4708,-1.014514461125715,1,0
4709,-0.970470182259564,1,0
4710,-0.7612404562442332,1,0
4711,-0.5454545320418919,1,0
4712,-0.9368743324774581,1,0
4713,-1.1787432642835243,1,0
4714,-0.7368781980037653,1,0
4715,-0.48603386820709193,1,0
4716,-1.0565409942753319,1,0
4717,-0.6441974835423719,1,0
4718,-0.7524859243941417,1,0
4719,-0.8441443399326148,1,0
4720,-0.6169638179360726,1,0
4721,-1.1034835326366232,1,0
4722,-0.34071102963014466,1,0
4723,-0.9234903164877517,1,0
4724,-0.9844750430851257,1,0
4725,-0.47416316150478977,1,0
4726,-1.0102983817460998,1,0
4727,-0.9445811886670458,1,0
4728,-0.9467809977218494,1,0
4729,-0.7852669153291858,1,0
4730,-0.6926264790617559,1,0
4731,-0.6755561968591589,1,0
4732,-1.0998494952906253,1,0
4733,-0.8501438728235944,1,0
4734,-1.3014753474584388,1,0
4735,-0.6823840146618521,1,0
4736,-0.8617817627124547,1,0
4737,-1.0594377783787552,1,0
4738,-0.8917704272778687,1,0
4739,-0.7453342581088623,1,0
4740,-1.374163618876223,0,0
4741,-0.43889879122631925,1,0
4742,-1.0318683136169375,1,0
4743,-0.7741588386070475,1,0
4744,-0.3299909809304141,1,0
4745,-0.993604176892976,1,0
4746,-0.3450435174164823,1,0
4747,-0.8991534349848729,1,0
4748,-0.9713372699735212,1,0
4749,-1.1720706576897917,1,0
4750,-0.4703485362122367,1,0
4751,-1.1881962465739555,1,0
4752,-0.6942293446265707,1,0
4753,-0.7287564616624609,1,0
4754,-0.6567546900120846,1,0
4755,-0.6748845985481283,1,0
4756,-0.48223266897919614,1,0
4757,-1.0464671671490482,1,0
4758,-1.4552422954675541,0,0
4759,-0.23091075488269608,0,0
4760,-0.7308771897210631,1,0
4761,-1.0688519578669426,1,0
4762,-0.7091012931660895,1,0
4763,-0.7180364129627331,1,0
4764,-1.57422393288974,0,0
4765,-1.3990556902834101,0,0
4766,-0.7754781338832395,1,0
4767,-1.1649070407315831,1,0
4768,-0.5664155697498091,1,0
4769,-1.0054495068576945,1,0
4770,-0.6623288674701355,1,0
4771,-1.056657402682057,1,0
4772,-0.9250170518398049,1,0
4773,-0.5815591379050106,1,0
4774,-0.8313662673223893,1,0
4775,-1.0612227072818392,1,0
4776,-0.9008219554812347,1,0
4777,-0.49101257756687666,1,0
4778,-1.0246912705940692,1,0
4779,-0.9110002403413114,1,0
4780,-0.6346280928452186,1,0
4781,-0.6994274447351456,1,0
4782,-0.903782919124485,1,0
4783,-0.7899859557462169,1,0
4784,-0.8586133589933459,1,0
4785,-0.8469888951691401,1,0
4786,-0.8558717860988885,1,0
4787,-0.9777502076244976,1,0
4788,-0.5257337086139707,1,0
4789,-0.5038802064545128,1,0
4790,-0.7884606957858836,1,0
4791,-1.047890920159031,1,0
4792,-1.1177600130778704,1,0
4793,-0.36193173628081277,1,0
4794,-0.6305045205264592,1,0
4795,-0.3311684910623003,1,0
4796,-0.9102480856423567,1,0
4797,-0.7760736019815112,1,0
4798,-0.40805794040332244,1,0
4799,-0.9194951032486492,1,0
4800,-0.6841435668273527,1,0
4801,-0.7315234112945074,1,0
4802,-1.0734306885313822,1,0
4803,-0.7968913791533944,1,0
4804,-0.8897138787590964,1,0
4805,-1.1165825029459897,1,0
4806,-1.2902120595273348,1,0
4807,-0.57061822306477,1,0
4808,-0.9790441261631089,1,0
4809,-1.2439560209334481,1,0
4810,-1.0255583583080263,1,0
4811,-0.6221887701739537,1,0
4812,-0.7823701312257653,1,0
4813,-1.0192723043449843,1,0
4814,-0.5733344192216383,1,0
4815,-0.5299095097996254,1,0
4816,-0.6626900433632371,1,0
4817,-0.9649616597330629,1,0
4818,-0.8714033822765033,1,0
4819,-0.9154984146178269,1,0
4820,-0.6127745906857635,1,0
4821,-0.6960530763318984,1,0
4822,-0.8418281224710861,1,0
4823,-0.535780683610948,1,0
4824,-0.408638507045217,1,0
4825,-0.2901613060521613,0,0
4826,-0.8697736645823823,1,0
4827,-0.965427293359955,1,0
4828,-0.627413722411832,1,0
4829,-0.6308388442902574,1,0
4830,-0.8161465689544234,1,0
4831,-0.5390923478660881,1,0
4832,-1.1330185142480798,1,0
4833,-0.636168254261929,1,0
4834,-0.8843993702437991,1,0
4835,-0.3777722794846339,1,0
4836,-0.8097843847786224,1,0
4837,-1.1594880744824954,1,0
4838,-0.8074442659712272,1,0
4839,-1.0126145992076259,1,0
4840,-0.7682234852558922,1,0
4841,-1.0553783855998229,1,0
4842,-0.9789142916917293,1,0
4843,-0.7735648459004985,1,0
4844,-1.162850492212808,1,0
4845,-1.03586500224776,1,0
4846,-1.0418899118763285,1,0
4847,-0.5634680321712132,1,0
4848,-1.03220558816417,1,0
4849,-0.6202620561265554,1,0
4850,-1.4302591923912282,0,0
4851,-0.5497467416342688,1,0
4852,-0.6661822955649294,1,0
4853,-0.706617913822663,1,0
4854,-1.1213537722299105,1,0
4855,-1.05007582775746,1,0
4856,-0.7447910188774887,1,0
4857,-1.616459381506938,0,0
4858,-0.6651599966420091,1,0
4859,-0.659432083366715,1,0
4860,-1.2112018821277104,1,0
4861,-0.7812194732231909,1,0
4862,-1.0406750743339244,1,0
4863,-0.7975510267914904,1,0
4864,-0.9577070111057157,1,0
4865,-0.9536207661974772,1,0
4866,-0.6875059845576625,1,0
4867,-1.2145762505309547,1,0
4868,-1.1471905369555362,1,0
4869,-0.9254692594020453,1,0
4870,-1.1683724408039637,1,0
4871,-0.39074289071434065,1,0
4872,-0.6240378786168677,1,0
4873,-1.029605800414024,1,0
4874,-1.155970445543217,1,0
4875,-1.0689683662736678,1,0
4876,-0.7738349901244668,1,0
4877,-1.4191108374751265,0,0
4878,-0.5770580128450553,1,0
4879,-1.2088602879285952,1,0
4880,-0.8004224341573246,1,0
4881,-0.6978245791703308,1,0
4882,-0.7602972383175172,1,0
4883,-0.6339952973364288,1,0
4884,-0.7419584143138952,1,0
4885,-0.4638565175650561,1,0
4886,-0.9734833747697097,1,0
4887,-0.839359644584034,1,0
4888,-0.8736136666125188,1,0
4889,-0.6304522916595667,1,0
4890,-0.7900381846131094,1,0
4891,-0.7845818909535035,1,0
4892,-0.8995414630072807,1,0
4893,-0.9789277177563838,1,0
4894,-0.6391157918405221,1,0
4895,-0.8956746088478351,1,0
4896,-0.6260168215311585,1,0
4897,-0.6656122042042467,1,0
4898,-0.5439024199522524,1,0
4899,-1.165229413822444,1,0
4900,-1.3540935702281294,0,0
4901,-0.8780894149348878,1,0
4902,-1.2455723125629174,1,0
4903,-0.9319732287221605,1,0
4904,-0.746498342176094,1,0
4905,-0.7666459964286665,1,0
4906,-0.5863811606641095,1,0
4907,-0.883557659267431,1,0
4908,-0.7855773377471176,1,0
4909,-0.6779485445334438,1,0
4910,-1.0466358044226631,1,0
4911,-0.7573482253471986,1,0
4912,-1.0737918644244837,1,0
4913,-0.9862211691859718,1,0
4914,-0.6651987994442499,1,0
4915,-0.9799873440898221,1,0
4916,-0.7930901799254958,1,0
4917,-0.7640208319409314,1,0
4918,-1.0278596743131807,1,0
4919,-0.892389796722004,1,0
4920,-0.6461764264566655,1,0
4921,-0.4463474538648676,1,0
4922,-1.0242644397694205,1,0
4923,-0.9030337152089701,1,0
4924,-0.715385871737409,1,0
4925,-0.7240105691161292,1,0
4926,-0.5115214077125507,1,0
4927,-0.9132359014149133,1,0
4928,-0.7872070554412358,1,0
4929,-1.1164780452121992,1,0
4930,-0.9987903263286163,1,0
4931,-0.5953953614569546,1,0
4932,-1.1397941031838803,1,0
4933,-0.6564696443317447,1,0
4934,-1.1610536126367892,1,0
4935,-0.8706661290339257,1,0
4936,-1.031480285594527,1,0
4937,-1.0596705951922025,1,0
4938,-1.3900937183574602,0,0
4939,-0.96029337279121,1,0
4940,-0.9435857418734317,1,0
4941,-0.608119729808565,1,0
4942,-0.9399517045274308,1,0
4943,-0.741364421607349,1,0
4944,-0.8063712135731316,1,0
4945,-0.48585328026054253,1,0
4946,-0.6891222761871318,1,0
4947,-0.7267387159459321,1,0
4948,-0.7968928545451143,1,0
4949,-0.9062140696010135,1,0
4950,-0.9574353914900302,1,0
4951,-0.9244096330686041,1,0
4952,-0.5934940241471481,1,0
4953,-0.7977838436049378,1,0
4954,-0.7356230822674004,1,0
4955,-0.7757243767613414,1,0
4956,-0.5718345359988941,1,0
4957,-0.6674359359095744,1,0
4958,-0.9971486579615607,1,0
4959,-1.3202126747656806,1,0
4960,-0.7600509954394152,1,0
4961,-0.908761628484267,1,0
4962,-0.6108090738361271,1,0
4963,-1.0547306886346586,1,0
4964,-1.3941023576612144,0,0
4965,-0.780844871265432,1,0
4966,-0.6295986300102641,1,0
4967,-0.7467565357271277,1,0
4968,-0.26639451590995955,0,0
4969,-0.9815916850463596,1,0
4970,-0.8407684961376449,1,0
4971,-0.7834297575592064,1,0
4972,-0.577343058525398,1,0
4973,-1.0909263261669133,1,0
4974,-0.7911634658781003,1,0
4975,-1.3648001928632052,0,0
4976,-0.633890839602641,1,0
4977,-0.5249054237022571,1,0
4978,-0.7645118423054098,1,0
4979,-1.0075568088516422,1,0
4980,-0.9896731431937006,1,0
4981,-1.0362784070077569,1,0
4982,-0.7002423035822075,1,0
4983,-0.8502990840325575,1,0
4984,-0.7315368373591591,1,0
4985,-0.842734012987284,1,0
4986,-0.5879720755559897,1,0
4987,-0.9179295650943553,1,0
4988,-1.434590204785846,0,0
4989,-1.4435267999742096,0,0
4990,-0.9687643343526814,1,0
4991,-1.2619441443251804,1,0
4992,-0.9858973207033883,1,0
4993,-0.9982082842949991,1,0
4994,-0.9843974374806441,1,0
4995,-0.501241615902126,1,0
4996,-1.1457294565350329,1,0
4997,-0.9500911865852668,1,0
4998,-0.7322875166663939,1,0
4999,-0.2452260381261867,0,0
5000,-1.1717736613365197,1,0
5001,-0.8130691969044507,1,0
5002,-0.8145825061918494,1,0
5003,-0.9844750430851257,1,0
5004,-0.8196000183538721,1,0
5005,-0.6742115248453778,1,0
5006,-0.9512806473900848,1,0
5007,-1.0036003984147808,1,0
5008,-1.1843950473460567,1,0
5009,-0.5460231480108546,1,0
5010,-0.6134730411261002,1,0
5011,-0.36538371028854155,1,0
5012,-0.6242065158904853,1,0
5013,-0.5767595411000609,1,0
5014,-1.0265672311662921,1,0
5015,-0.357793262505679,1,0
5016,-1.062140548470969,1,0
5017,-0.882395050591922,1,0
5018,-0.6657674154132098,1,0
5019,-0.7225629147602775,1,0
5020,-0.5912822644194099,1,0
5021,-0.9447244492030743,1,0
5022,-0.45021430802431595,1,0
5023,-0.5108363833368657,1,0
5024,-0.831057320296183,1,0
5025,-0.4940511468146058,1,0
5026,-0.8137930240823765,1,0
5027,-1.0258419285966491,1,0
5028,-0.9539058118778171,1,0
5029,-0.5884242831182301,1,0
5030,-0.3079822675619931,0,0
5031,-0.9801813581010288,1,0
5032,-0.9431201082465396,1,0
5033,-0.733851579428968,1,0
5034,-0.9305255743663088,1,0
5035,-0.9282750118363298,1,0
5036,-0.6378741021688117,1,0
5037,-0.8144914745227133,1,0
5038,-0.5731135530811254,1,0
5039,-0.6474703449952712,1,0
5040,-0.799374758496818,1,0
5041,-0.7806508572542281,1,0
5042,-0.7319248653815724,1,0
5043,-0.4453385810066046,1,0
5044,-0.7191482681630668,1,0
5045,-0.7297653345207294,1,0
5046,-0.7101877716288368,1,0
5047,-0.9865047394745918,1,0
5048,-0.9117360181921691,1,0
5049,-0.522526502092624,1,0
5050,-0.8621832167995169,1,0
5051,-0.6147013047331618,1,0
5052,-1.000678237573771,1,0
5053,-0.5686795583444398,1,0
5054,-0.8869200769977437,1,0
5055,-1.0049450704285618,1,0
5056,-0.7379766271394472,1,0
5057,-0.6167056243850388,1,0
5058,-0.9975098338546623,1,0
5059,-0.7323128934039802,1,0
5060,-1.2452365134073995,1,0
5061,-0.8521735692130605,1,0
5062,-0.9824453466956623,1,0
5063,-0.9327239080293925,1,0
5064,-0.5198237320004045,1,0
5065,-0.9214218172960448,1,0
5066,-0.710678781993318,1,0
5067,-1.536374676317498,0,0
5068,-0.662845254572203,1,0
5069,-1.0035615956125399,1,0
5070,-0.7977077133921734,1,0
5071,-0.7101609194995279,1,0
5072,-0.3035587481065194,0,0
5073,-0.8804802872174555,1,0
5074,-1.2757535157478155,1,0
5075,-0.7584347038099487,1,0
5076,-0.30116640043223175,0,0
5077,-1.1577553744463036,1,0
5078,-0.6510909562766176,1,0
5079,-0.6722474833874559,1,0
5080,-0.9965785666008808,1,0
5081,-0.8162241745589077,1,0
5082,-0.9083094209220266,1,0
5083,-0.5848693267684307,1,0
5084,-0.9291540502232215,1,0
5085,-1.2244172608437964,1,0
5086,-0.7457088600666212,1,0
5087,-0.5737090211793971,1,0
5088,-0.4863965194919162,1,0
5089,-0.5538852154094054,1,0
5090,-0.6891745050540271,1,0
5091,-0.7925857434963629,1,0
5092,-1.1335095246125582,1,0
5093,-0.7809732303450889,1,0
5094,-0.313840015308664,0,0
5095,-0.6975917623568861,1,0
5096,-0.8748807330218211,1,0
5097,-0.7176230082027335,1,0
5098,-0.729842940125211,1,0
5099,-0.7611240478375109,1,0
5100,-0.9246797772925724,1,0
5101,-0.7807269874669898,1,0
5102,-0.7614732730576806,1,0
5103,-0.9792112880450038,1,0
5104,-0.42098974883078844,1,0
5105,-0.954913209344363,1,0
5106,-1.06040784843478,1,0
5107,-0.79430649285962,1,0
5108,-0.7071357763164532,1,0
5109,-1.0036003984147808,1,0
5110,-0.7404988092851117,1,0
5111,-0.7722186984949975,1,0
5112,-1.3260838485770061,1,0
5113,-0.6520476002679909,1,0
5114,-0.9370937232262511,1,0
5115,-0.980051523629652,1,0
5116,-0.9666555569670138,1,0
5117,-0.8823816245272675,1,0
5118,-1.1565405369038995,1,0
5119,-1.2789368209232959,1,0
5120,-0.9733789170359192,1,0
5121,-0.3755873718862046,1,0
5122,-0.836786708963197,1,0
5123,-1.131970838587573,1,0
5124,-1.4734498096080766,0,0
5125,-0.9788754888894885,1,0
5126,-0.8677305421282616,1,0
5127,-0.9668764231075239,1,0
5128,-0.7370841626879038,1,0
5129,-0.7986001778437168,1,0
5130,-0.8507512915947979,1,0
5131,-1.0229973733601212,1,0
5132,-0.5684198894016862,1,0
5133,-0.7184110149204892,1,0
5134,-0.6744711937881287,1,0
5135,-0.8093068004787929,1,0
5136,-0.9283138146385705,1,0
5137,-0.4318381566101759,1,0
5138,-0.7280460605491895,1,0
5139,-0.896799890112826,1,0
5140,-0.7983405089009632,1,0
5141,-0.6494612385824966,1,0
5142,-0.7944870808061694,1,0
5143,-1.0701846792077918,1,0
5144,-0.6549443843714114,1,0
5145,-0.5347852368173395,1,0
5146,-0.6517118011124728,1,0
5147,-0.8644203532648415,1,0
5148,-0.7021182641544305,1,0
5149,-0.6417021535260164,1,0
5150,-0.853324227215635,1,0
5151,-0.9509448482345695,1,0
5152,-0.5357941096756025,1,0
5153,-0.5866408296068631,1,0
5154,-0.8518243439928908,1,0
5155,-0.6458660040387365,1,0
5156,-0.8944329191761247,1,0
5157,-0.3852731709900803,1,0
5158,-0.824229502493487,1,0
5159,-0.71005793715746,1,0
5160,-0.812434926003941,1,0
5161,-1.2303272374573626,1,0
5162,-0.5034399495652098,1,0
5163,-0.45690034068270047,1,0
5164,-0.3873670469193763,1,0
5165,-0.9642109804258309,1,0
5166,-0.2758997270672858,0,0
5167,-1.0238644610740755,1,0
5168,-1.0519503129379604,1,0
5169,-0.4875471774944934,1,0
5170,-0.9178265827522875,1,0
5171,-0.568484068941516,1,0
5172,-0.7911634658781003,1,0
5173,-0.7595973124854577,1,0
5174,-1.2247411093263771,1,0
5175,-0.7752587431344493,1,0
5176,-0.9574100147524411,1,0
5177,-0.8534540616870118,1,0
5178,-1.289488232349409,1,0
5179,-0.6829406799578802,1,0
5180,-0.7412480132006238,1,0
5181,-0.5526569518023439,1,0
5182,-0.5744597004866292,1,0
5183,-0.8989594209736662,1,0
5184,-1.3364292953189805,1,0
5185,-0.6185293560903665,1,0
5186,-1.1591910781292207,1,0
5187,-0.5060651140529449,1,0
5188,-1.0484073072610955,1,0
5189,-1.2571206461743616,1,0
5190,-1.0551963222615535,1,0
5191,-0.6339699205988453,1,0
5192,-1.05932284536375,1,0
5193,-0.9391756484826125,1,0
5194,-1.5582028017393668,0,0
5195,-0.9051156404653343,1,0
5196,-1.0232301901735656,1,0
5197,-1.1390060964661246,1,0
5198,-0.6094778278869978,1,0
5199,-0.7005795781294427,1,0
5200,-0.8205700884098971,1,0
5201,-0.8681827496904992,1,0
5202,-0.9279780154830553,1,0
5203,-0.7576705984380622,1,0
5204,-0.5944118653362751,1,0
5205,-0.9725267307783392,1,0
5206,-0.14739945242311647,0,0
5207,-0.7689085096315773,1,0
5208,-0.7847490528354012,1,0
5209,-1.1062236301393606,1,0
5210,-0.5189834964157564,1,0
5211,-0.7048464109842334,1,0
5212,-0.6460077891830479,1,0
5213,-0.7593137421968377,1,0
5214,-0.9356714456079884,1,0
5215,-0.7280192084198833,1,0
5216,-0.5227085654308933,1,0
5217,-1.2728447809714605,1,0
5218,-0.9567369410496906,1,0
5219,-1.1297068499929397,1,0
5220,-0.7214495841682211,1,0
5221,-1.0947797542617073,1,0
5222,-0.841672911262123,1,0
5223,-1.1681784267927597,1,0
5224,-0.7800941919582,1,0
5225,-1.0494937857238429,1,0
5226,-1.0315071377238332,1,0
5227,-1.1568241071925196,1,0
5228,-0.8414923233155708,1,0
5229,-0.8536749278275274,1,0
5230,-0.9663705112866738,1,0
5231,-0.4880128111213855,1,0
5232,-0.8195224127493905,1,0
5233,-1.060188457685987,1,0
5234,-0.9328403164361149,1,0
5235,-0.6888506565714464,1,0
5236,-0.5281902358280882,1,0
5237,-0.7223032458175238,1,0
5238,-0.9129389050616415,1,0
5239,-0.7783614919220083,1,0
5240,-0.8913301703885629,1,0
5241,-0.782628324776799,1,0
5242,-0.8719197693785707,1,0
5243,-0.6583321788393104,1,0
5244,-0.8065264247820947,1,0
5245,-0.9512284185231895,1,0
5246,-0.9038859014665529,1,0
5247,-1.0193245332118794,1,0
5248,-0.968465862607687,1,0
5249,-0.8542166916671784,1,0
5250,-0.7525754806715579,1,0
5251,-0.6530564731262539,1,0
5252,-0.886752915115846,1,0
5253,-0.9332402951314572,1,0
5254,-1.0236182181959763,1,0
5255,-0.7063328681423259,1,0
5256,-1.0817449634921679,1,0
5257,-0.8306170634068771,1,0
5258,-0.8058145482771034,1,0
5259,-1.4204704109452821,0,0
5260,-0.41247998446707623,1,0
5261,-0.9017920255372597,1,0
5262,-1.1302635152889677,1,0
5263,-0.4504605509024151,1,0
5264,-0.8702915270761669,1,0
5265,-0.6684328580949084,1,0
5266,-1.1097666358162255,1,0
5267,-0.885472422641892,1,0
5268,-0.7571019824690994,1,0
5269,-0.585205125923946,1,0
5270,-0.683949552816146,1,0
5271,-1.1203195226340585,1,0
5272,-0.8427981925271111,1,0
5273,-0.6568069188789799,1,0
5274,-0.6439273393184064,1,0
5275,-0.8564538281325029,1,0
5276,-0.9152536471314476,1,0
5277,-0.9690479046413014,1,0
5278,-1.138047977083037,1,0
5279,-0.9238395417079215,1,0
5280,-1.0999390515680414,1,0
5281,-1.0039242468973613,1,0
5282,-0.8200910287183533,1,0
5283,-1.0596974473215086,1,0
5284,-0.7726843321218896,1,0
5285,-1.111693349863624,1,0
5286,-0.6154251319110848,1,0
5287,-0.7157604736951678,1,0
5288,-0.9881344571687128,1,0
5289,-1.0343263162227723,1,0
5290,-0.6263272439490875,1,0
5291,-1.051641365911754,1,0
5292,-0.6302836543859464,1,0
5293,-1.2632365874720664,1,0
5294,-1.0278731003778323,1,0
5295,-0.5188924647466203,1,0
5296,-0.916055079913855,1,0
5297,-0.8523287804220236,1,0
5298,-1.0698220279229704,1,0
5299,-0.4463862566671084,1,0
5300,-0.9044037639603403,1,0
5301,-1.1165556508166807,1,0
5302,-0.8500916439567019,1,0
5303,-0.8369658215180265,1,0
5304,-0.4520499904025782,1,0
5305,-1.246348368607736,1,0
5306,-0.49860302534973644,1,0
5307,-1.038903571495492,1,0
5308,-1.0125996977512541,1,0
5309,-1.0675848914576458,1,0
5310,-0.6756218517907059,1,0
5311,-1.1323454405453264,1,0
5312,-0.5863169811242797,1,0
5313,-0.49662555782716833,1,0
5314,-0.8970849357931632,1,0
5315,-0.9501165633228531,1,0
5316,-0.8786699815767851,1,0
5317,-0.08523869108557902,0,0
5318,-0.6420260020085999,1,0
5319,-0.4082907572167671,1,0
5320,-0.50503086445709,1,0
5321,-1.0932664449743084,1,0
5322,-0.6592380693555083,1,0
